RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
2763,1,10/14/09,OTHER,2005,4,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,GOLD,AUTO,NULL,NULL,84741,AMERICAN,VAN,CHRYSLER,5919,7564,6893,8669,5919,7564,6893,8669,NULL,NULL,19638,35004,AL,5800,0,1763
2764,0,10/21/09,OTHER,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,56017,AMERICAN,COMPACT,GM,5033,6143,5936,7134,5450,6491,8363,9548,NULL,NULL,19638,35004,AL,5800,0,671
2765,0,10/21/09,OTHER,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLACK,AUTO,2,Covers,42267,OTHER ASIAN,MEDIUM,OTHER,5288,6353,6211,7361,5424,6272,8885,10115,NULL,NULL,19638,35004,AL,5800,0,482
2766,0,10/21/09,OTHER,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,BLACK,AUTO,2,Covers,64062,AMERICAN,VAN,GM,0,0,0,0,0,0,0,0,NULL,NULL,19638,35004,AL,7200,0,1801
2767,0,10/21/09,OTHER,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,SILVER,AUTO,2,Covers,62889,AMERICAN,MEDIUM,CHRYSLER,3252,4197,4012,5033,2793,3598,5953,6726,NULL,NULL,19638,35004,AL,4300,0,1515
2768,0,10/28/09,OTHER,2007,2,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,SILVER,AUTO,2,Covers,71253,AMERICAN,SPECIALTY,CHRYSLER,8928,10546,10142,11890,8450,9938,12741,13906,NULL,NULL,5546,35004,AL,7800,0,1389
2769,0,11/4/09,OTHER,2006,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,65600,AMERICAN,MEDIUM,CHRYSLER,4198,5296,5034,6220,4328,5579,7612,8831,NULL,NULL,19638,35004,AL,5300,0,1020
2770,0,11/4/09,OTHER,2004,5,DODGE,NEON,SXT,4D SEDAN,BLUE,AUTO,1,Alloy,67210,AMERICAN,COMPACT,CHRYSLER,2652,3720,3364,4518,1844,2646,4375,5518,NULL,NULL,19638,35004,AL,4200,0,630
2772,0,11/11/09,OTHER,2006,3,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,GOLD,AUTO,1,Alloy,70778,AMERICAN,MEDIUM SUV,GM,9319,11858,10565,13307,7705,9997,12297,14755,NULL,NULL,5546,35004,AL,6900,0,3667
2773,0,11/11/09,OTHER,2006,3,DODGE,CARAVAN FWD V6,SXT,MINIVAN 3.3L SPORT,BLUE,AUTO,1,Alloy,86607,AMERICAN,VAN,CHRYSLER,6884,8381,7935,9551,7853,8627,12019,13183,NULL,NULL,5546,35004,AL,5600,0,1763
2775,0,11/11/09,OTHER,2003,6,GMC,ENVOY XL 2WD V8,SLE,4D UTILITY 5.3L SLE,BLACK,AUTO,1,Alloy,86993,AMERICAN,MEDIUM SUV,GM,5144,6158,6056,7151,5869,6755,9674,10597,NULL,NULL,5546,35004,AL,8600,0,3035
2776,0,11/11/09,OTHER,2005,4,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,74620,AMERICAN,MEDIUM,GM,5223,6540,6141,7563,5150,6414,8733,10046,NULL,NULL,5546,35004,AL,5300,0,1272
2777,0,11/11/09,OTHER,2007,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,SILVER,AUTO,2,Covers,70307,AMERICAN,VAN,GM,7379,8843,8469,10050,6725,7785,10545,11859,NULL,NULL,5546,35004,AL,7000,0,2091
2778,1,11/11/09,OTHER,2004,5,DODGE,STRATUS 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,92308,AMERICAN,MEDIUM,CHRYSLER,2377,3303,3067,4067,2436,3405,5397,6696,NULL,NULL,5546,35004,AL,3300,0,1341
2779,1,11/11/09,OTHER,2007,2,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,NULL,NULL,76738,AMERICAN,SPECIALTY,CHRYSLER,7639,8768,8750,9969,7639,8768,8750,9969,NULL,NULL,5546,35004,AL,9100,0,1389
2780,0,11/11/09,OTHER,2006,3,KIA,SEDONA,EX,4D WAGON EX,GOLD,AUTO,2,Covers,52488,OTHER ASIAN,VAN,OTHER,7806,9726,8930,11004,7913,9545,12096,13942,NULL,NULL,5546,35004,AL,7700,0,1086
2781,0,11/18/09,OTHER,2003,6,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,SILVER,AUTO,1,Alloy,84795,AMERICAN,MEDIUM SUV,GM,5552,6735,6496,7774,5844,7006,9565,10852,NULL,NULL,5546,35004,AL,6200,0,1543
2782,0,11/18/09,OTHER,2006,3,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,BLUE,AUTO,3,Special,75468,AMERICAN,MEDIUM SUV,GM,11059,13588,12444,15175,11253,13067,16203,17612,NULL,NULL,5546,35004,AL,9550,0,1974
2783,0,11/18/09,OTHER,2007,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,53989,AMERICAN,VAN,CHRYSLER,7505,8840,8605,10047,6456,7891,10493,11902,NULL,NULL,5546,35004,AL,7500,0,1251
2784,0,11/18/09,OTHER,2006,3,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,MAROON,AUTO,1,Alloy,87852,AMERICAN,MEDIUM SUV,GM,9383,11753,10634,13193,10159,12463,14861,17416,NULL,NULL,5546,35004,AL,8500,0,1243
2785,0,11/18/09,OTHER,2005,4,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L LS,SILVER,AUTO,1,Alloy,78136,AMERICAN,VAN,GM,3382,4296,4153,5140,3698,4632,7755,9007,NULL,NULL,5546,35004,AL,4800,0,4622
2786,0,11/18/09,OTHER,2006,3,PONTIAC,MONTANA FWD,SV6,4D MINIVAN EXT 3.5L,GOLD,AUTO,1,Alloy,80353,AMERICAN,VAN,GM,6393,7887,7404,9018,7642,9380,12049,14091,NULL,NULL,5546,35004,AL,7400,0,2282
2787,0,11/18/09,OTHER,2007,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2,Covers,53987,AMERICAN,VAN,CHRYSLER,7505,8840,8605,10047,7778,9368,11903,13493,NULL,NULL,5546,35004,AL,8000,0,1251
2788,0,12/2/09,OTHER,2008,1,CHRYSLER,SEBRING V6,LX,4D SEDAN,BLUE,AUTO,2,Covers,82740,AMERICAN,MEDIUM,CHRYSLER,6684,7763,10432,11591,6799,7391,10542,11178,NULL,NULL,5546,35004,AL,7100,0,1373
2789,0,12/2/09,OTHER,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,82214,AMERICAN,VAN,CHRYSLER,5520,6822,9359,10775,6742,8161,11078,12313,NULL,NULL,5546,35004,AL,6200,0,1763
2790,0,12/2/09,OTHER,2006,3,MERCURY,MARINER 4WD V6,Bas,4D SUV 3.0L,BLACK,AUTO,1,Alloy,84863,AMERICAN,SMALL SUV,FORD,10425,12814,14446,16587,10569,12990,15053,17484,NULL,NULL,5546,35004,AL,7800,0,1503
2791,0,12/2/09,OTHER,2007,2,FORD,FREESTAR FWD V6,SE,PASSENGER 4.2L SE,WHITE,AUTO,2,Covers,78553,AMERICAN,VAN,FORD,6619,8445,11406,12937,7481,10534,11505,16200,NULL,NULL,5546,35004,AL,5700,0,1506
2792,0,12/2/09,OTHER,2005,4,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,MAROON,AUTO,1,Alloy,81193,AMERICAN,MEDIUM SUV,FORD,7315,8922,11273,12925,7600,8663,11200,12382,NULL,NULL,5546,35004,AL,8000,0,1243
2793,1,12/9/09,OTHER,2003,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2,Covers,78870,AMERICAN,MEDIUM,CHRYSLER,2763,3501,5924,6633,2897,3737,6232,7183,NULL,NULL,18880,35004,AL,4000,0,1689
2794,0,12/9/09,OTHER,2006,3,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,GREY,AUTO,2,Covers,75004,AMERICAN,VAN,FORD,6211,8791,10100,13032,6276,7547,9776,11399,NULL,NULL,18880,35004,AL,6100,0,1506
2795,1,12/9/09,OTHER,2004,5,JEEP,LIBERTY 4WD V6,Lim,4D SUV LIMITED,GOLD,AUTO,1,Alloy,84306,AMERICAN,SMALL SUV,CHRYSLER,7190,8807,10724,12197,7014,8791,10734,12484,NULL,NULL,18880,35004,AL,7100,0,983
2796,1,12/9/09,OTHER,2007,2,PONTIAC,G6 4C,Bas,4D SEDAN,GREEN,AUTO,2,Covers,55557,AMERICAN,MEDIUM,GM,6903,7723,10997,11844,7128,8221,10674,12112,NULL,NULL,18880,35004,AL,7600,0,837
2797,0,12/9/09,OTHER,2006,3,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,BLACK,AUTO,1,Alloy,59731,OTHER ASIAN,MEDIUM SUV,OTHER,8734,9800,13435,15015,8612,10407,12058,14047,NULL,NULL,18880,35004,AL,7400,0,1334
2798,0,12/9/09,OTHER,2005,4,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,87911,AMERICAN,COMPACT,GM,2420,3590,5192,6815,3517,4338,6554,7331,NULL,NULL,18880,35004,AL,3700,0,1243
2800,0,12/9/09,OTHER,2006,3,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L SE,GREEN,AUTO,2,Covers,59508,AMERICAN,VAN,CHRYSLER,6374,7176,9973,11081,5427,7274,9092,10677,NULL,NULL,18880,35004,AL,6100,0,1251
2801,0,12/9/09,OTHER,2006,3,JEEP,LIBERTY 2WD V6,Spo,4D SUV,RED,AUTO,1,Alloy,76110,AMERICAN,SMALL SUV,CHRYSLER,8503,10016,11983,13094,9114,10830,12734,14242,NULL,NULL,18880,35004,AL,7400,0,686
2802,0,12/16/09,OTHER,2007,2,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,67110,AMERICAN,LARGE,GM,7279,8454,10923,12301,7792,9018,11631,12890,NULL,NULL,5546,35004,AL,7900,0,1703
2803,0,12/16/09,OTHER,2008,1,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,BROWN,AUTO,2,Covers,78959,AMERICAN,VAN,GM,8744,10905,13633,15675,8909,10853,13497,15225,NULL,NULL,5546,35004,AL,7700,0,2091
2804,0,12/16/09,OTHER,2008,1,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,MAROON,AUTO,2,Covers,82988,AMERICAN,VAN,GM,8744,10905,13633,15675,10206,12358,14009,16178,NULL,NULL,5546,35004,AL,7400,0,2282
2805,0,12/16/09,OTHER,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,BLUE,AUTO,2,Covers,74035,AMERICAN,SPECIALTY,CHRYSLER,9160,10439,13157,14603,9527,10968,13388,14763,NULL,NULL,5546,35004,AL,9900,0,1389
2806,0,12/16/09,OTHER,2006,3,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,2,Covers,74859,AMERICAN,MEDIUM,CHRYSLER,4268,5269,7229,8271,4858,5889,8385,10236,NULL,NULL,5546,35004,AL,4900,0,1155
2807,0,1/6/10,OTHER,2005,5,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,86408,AMERICAN,LARGE,FORD,5993,7360,10149,11294,6524,7924,10086,11591,NULL,NULL,18111,35004,AL,7100,0,1633
2808,0,1/6/10,OTHER,2003,7,CHEVROLET,IMPALA,Bas,4D SEDAN,RED,AUTO,2,Covers,58418,AMERICAN,LARGE,GM,2956,3886,5925,6858,2965,3981,5652,7045,NULL,NULL,18111,35004,AL,6300,0,1800
2809,1,1/6/10,OTHER,2004,6,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,87197,AMERICAN,LARGE,GM,4465,5728,8056,9841,4555,5761,7828,9326,NULL,NULL,18111,35004,AL,5800,0,2152
2810,0,1/13/10,OTHER,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,68314,AMERICAN,COMPACT,GM,4389,5342,7990,9036,4836,5860,8549,9650,NULL,NULL,5546,35004,AL,5100,0,728
2811,0,1/13/10,OTHER,2008,2,SUZUKI,FORENZA,,4D SEDAN,BLACK,AUTO,2,Covers,61045,OTHER ASIAN,MEDIUM,OTHER,6071,6688,9363,10194,6347,7013,9760,10418,NULL,NULL,5546,35004,AL,5800,0,533
2812,0,1/13/10,OTHER,2007,3,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2,Covers,73942,AMERICAN,SPECIALTY,CHRYSLER,7679,8959,12232,13283,8516,9842,12812,14169,NULL,NULL,5546,35004,AL,8200,0,1389
2813,0,1/13/10,OTHER,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,65167,OTHER ASIAN,MEDIUM,OTHER,3769,4630,6999,8017,4208,5062,7310,8617,NULL,NULL,5546,35004,AL,5000,0,533
2814,0,1/13/10,OTHER,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,SILVER,AUTO,1,Alloy,61017,AMERICAN,CROSSOVER,CHRYSLER,6606,7949,10227,11829,6967,8566,10392,12256,NULL,NULL,5546,35004,AL,8900,0,1215
2815,0,1/13/10,OTHER,2005,5,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L,GOLD,AUTO,1,Alloy,88533,AMERICAN,LARGE SUV,GM,9488,11324,14460,16337,10856,12662,16275,17690,NULL,NULL,5546,35004,AL,10600,0,1763
2816,0,1/20/10,OTHER,2008,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,MAROON,AUTO,2,Covers,80888,AMERICAN,VAN,GM,8652,10944,13430,15665,9848,11926,14281,16105,NULL,NULL,19638,35004,AL,7500,0,2282
2817,0,1/20/10,OTHER,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,WHITE,AUTO,2,Covers,77409,AMERICAN,SPECIALTY,CHRYSLER,11370,13082,15629,18021,11232,13029,15011,16949,NULL,NULL,19638,35004,AL,9500,0,1389
2818,0,1/20/10,OTHER,2004,6,JEEP,LIBERTY 2WD V6,Spo,4D SUV,BLUE,AUTO,1,Alloy,82092,AMERICAN,SMALL SUV,CHRYSLER,5350,6509,8714,9996,6016,6806,10116,10733,NULL,NULL,19638,35004,AL,6800,0,723
2819,0,1/20/10,OTHER,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLACK,AUTO,1,Alloy,79802,AMERICAN,MEDIUM SUV,GM,7174,8948,12406,13573,8322,9877,12499,14318,NULL,NULL,19638,35004,AL,7700,0,1974
2820,1,1/27/10,OTHER,2003,7,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,GREEN,AUTO,1,Alloy,79664,AMERICAN,MEDIUM SUV,CHRYSLER,4436,5555,8049,8796,5842,7213,9029,10141,NULL,NULL,18880,35004,AL,6100,0,1689
2821,1,1/27/10,OTHER,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,82132,AMERICAN,VAN,CHRYSLER,4429,5801,8424,9694,4807,6077,8523,10124,NULL,NULL,18880,35004,AL,6100,0,1763
2822,0,1/27/10,OTHER,2003,7,FORD,MUSTANG V6,Bas,2D COUPE,MAROON,AUTO,1,Alloy,77477,AMERICAN,SPORTS,FORD,4017,5093,7467,8591,4504,5539,7367,8541,NULL,NULL,18880,35004,AL,7000,0,1103
2823,1,1/27/10,OTHER,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,OTHER,AUTO,NULL,NULL,66982,AMERICAN,MEDIUM,CHRYSLER,5518,6675,8907,10058,5518,6675,8907,10058,NULL,NULL,18880,35004,AL,6100,0,1215
2824,0,1/27/10,OTHER,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2,Covers,79004,OTHER ASIAN,MEDIUM,OTHER,5543,6675,9315,10608,5840,7033,9245,10174,NULL,NULL,18880,35004,AL,5200,0,569
2826,0,1/27/10,OTHER,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,BLUE,AUTO,1,Alloy,64283,AMERICAN,MEDIUM SUV,CHRYSLER,7758,9385,10556,14062,8377,10072,12747,14322,NULL,NULL,18880,35004,AL,9500,0,1411
2827,0,1/27/10,OTHER,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GREY,AUTO,2,Covers,81375,AMERICAN,MEDIUM,GM,5247,6485,9070,10393,6046,7054,10380,11268,NULL,NULL,18880,35004,AL,6500,0,853
2828,1,1/27/10,OTHER,2006,4,KIA,SEDONA,EX,4D WAGON EX,WHITE,AUTO,2,Covers,64388,OTHER ASIAN,VAN,OTHER,8046,9878,12330,13630,8371,10200,12508,14253,NULL,NULL,18880,35004,AL,6700,0,1215
2829,0,1/27/10,OTHER,2003,7,KIA,SORENTO 4WD,EX,4D SPORT UTILITY EX,BLUE,AUTO,1,Alloy,61324,OTHER ASIAN,MEDIUM SUV,OTHER,3792,4442,8473,9925,4663,5762,9289,11235,NULL,NULL,18880,35004,AL,6000,0,1906
2830,0,1/27/10,OTHER,2006,4,DODGE,DURANGO 2WD V6,SXT,4D SUV 3.7L,SILVER,AUTO,1,Alloy,65766,AMERICAN,MEDIUM SUV,CHRYSLER,8311,9582,12044,13221,10044,11396,13582,14801,NULL,NULL,18880,35004,AL,9400,0,1118
2831,1,1/27/10,OTHER,2006,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,1,Alloy,77798,AMERICAN,MEDIUM SUV,GM,8429,10001,13073,14673,9263,11132,13333,15272,NULL,NULL,18880,35004,AL,7200,0,1155
2832,0,1/27/10,OTHER,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,87567,AMERICAN,LARGE,GM,6130,7497,10153,11740,6839,8184,10062,11495,NULL,NULL,18880,35004,AL,6600,0,2152
2833,0,2/3/10,OTHER,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,BLUE,AUTO,2,Covers,78328,AMERICAN,MEDIUM,GM,7747,8942,12246,14135,8755,10231,12140,14042,NULL,NULL,19638,35004,AL,7840,0,1038
2834,0,2/3/10,OTHER,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,SILVER,AUTO,1,Alloy,72226,AMERICAN,CROSSOVER,CHRYSLER,8063,9359,12235,13286,9075,10622,12706,13944,NULL,NULL,19638,35004,AL,9260,0,1389
2835,0,2/3/10,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,78638,AMERICAN,LARGE,GM,7226,8385,10582,12201,7951,9022,11474,12687,NULL,NULL,19638,35004,AL,8040,0,1974
2836,0,2/3/10,OTHER,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,69885,AMERICAN,LARGE,GM,7507,8867,11316,12726,8617,10335,12234,13860,NULL,NULL,19638,35004,AL,7240,0,1703
2837,0,2/3/10,OTHER,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,87480,AMERICAN,LARGE,FORD,8792,10998,12752,15138,9216,10997,12919,14576,NULL,NULL,19638,35004,AL,7240,0,1633
2838,0,2/3/10,OTHER,2006,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,2,Covers,86886,AMERICAN,SPECIALTY,CHRYSLER,7369,8628,11295,12890,7583,8843,11353,12422,NULL,NULL,19638,35004,AL,7440,0,1503
2839,1,2/3/10,OTHER,2005,5,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,WHITE,AUTO,1,Alloy,76939,AMERICAN,SMALL SUV,FORD,5984,7171,9952,11292,7050,8271,10411,11693,NULL,NULL,19638,35004,AL,7135,0,920
2840,0,2/3/10,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,72571,AMERICAN,LARGE,GM,7226,8385,10582,12201,7997,9229,11682,13142,NULL,NULL,19638,35004,AL,8040,0,1974
2841,0,2/3/10,OTHER,2006,4,CHRYSLER,SEBRING V6,Tou,4D SEDAN,WHITE,AUTO,1,Alloy,72003,AMERICAN,MEDIUM,CHRYSLER,4239,5443,7958,9487,3787,4344,7015,7757,NULL,NULL,19638,35004,AL,4815,0,1272
2842,0,2/3/10,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,86229,AMERICAN,LARGE,GM,7226,8385,10582,12201,8507,9765,11921,13380,NULL,NULL,19638,35004,AL,7840,0,2152
2843,0,2/3/10,OTHER,2007,3,CHEVROLET,MALIBU V6,LS,4D SEDAN,WHITE,AUTO,2,Covers,87242,AMERICAN,MEDIUM,GM,5750,6420,9550,10327,5711,6410,9182,10128,NULL,NULL,19638,35004,AL,6330,0,1373
2844,0,2/3/10,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,56328,AMERICAN,LARGE,GM,7226,8385,10582,12201,7792,9018,11631,12890,NULL,NULL,19638,35004,AL,7940,0,1500
2845,0,2/3/10,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,71885,AMERICAN,LARGE,GM,7226,8385,10582,12201,8507,9765,11921,13380,NULL,NULL,19638,35004,AL,7740,0,1974
2846,1,2/9/10,OTHER,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,88671,AMERICAN,LARGE,FORD,8837,11014,12583,14763,9041,10845,12752,14519,NULL,NULL,19638,35004,AL,7400,0,1633
2847,0,2/10/10,OTHER,2006,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,54904,AMERICAN,MEDIUM,GM,6342,7731,9997,11958,6957,8299,10121,11482,NULL,NULL,5546,35004,AL,6800,0,837
2849,0,2/18/10,OTHER,2006,4,CHEVROLET,COBALT,LS,2D COUPE,GREY,AUTO,2,Covers,63294,AMERICAN,COMPACT,GM,5055,6233,8523,9745,5291,6533,8845,10257,NULL,NULL,19638,35004,AL,5700,0,728
2850,0,2/18/10,OTHER,2006,4,FORD,TAURUS,SE,4D SEDAN SE FFV,GREEN,AUTO,1,Alloy,83015,AMERICAN,MEDIUM,FORD,5378,6949,8913,10990,6693,8787,10065,12041,NULL,NULL,19638,35004,AL,4900,0,983
2851,0,2/18/10,OTHER,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,2,Covers,58201,AMERICAN,MEDIUM,CHRYSLER,4159,5137,7621,8954,4434,5645,7704,8887,NULL,NULL,19638,35004,AL,5600,0,1086
2852,0,2/18/10,OTHER,2006,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,SILVER,AUTO,2,Covers,75822,AMERICAN,COMPACT,FORD,4937,5952,8524,9213,5148,6180,8412,9360,NULL,NULL,19638,35004,AL,5300,0,1155
2853,0,2/24/10,OTHER,2006,4,CHEVROLET,COBALT,LS,2D COUPE,BLACK,AUTO,2,Covers,62795,AMERICAN,COMPACT,GM,5324,6539,9074,10380,5311,6706,9198,11614,NULL,NULL,5546,35004,AL,6500,0,728
2854,0,2/24/10,OTHER,2004,6,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,MAROON,AUTO,1,Alloy,85918,AMERICAN,LARGE TRUCK,GM,9693,11235,13941,15200,9356,11038,13086,14866,NULL,NULL,5546,35004,AL,11900,0,1373
2855,0,2/24/10,OTHER,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GOLD,AUTO,2,Covers,86024,AMERICAN,LARGE,GM,5286,6589,8670,10284,5268,6715,8449,10004,NULL,NULL,5546,35004,AL,6800,0,2152
2856,0,2/24/10,OTHER,2006,4,DODGE,DURANGO 4WD V8,Adv,4D SUV 4.7L,SILVER,AUTO,1,Alloy,67710,AMERICAN,MEDIUM SUV,CHRYSLER,11275,13365,15529,16971,11762,13367,15660,17164,NULL,NULL,5546,35004,AL,10900,0,1411
2857,0,2/24/10,OTHER,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,WHITE,AUTO,2,Covers,60746,OTHER ASIAN,MEDIUM,OTHER,7922,9291,11949,13310,8289,9436,11253,12838,NULL,NULL,5546,35004,AL,7900,0,728
2858,0,2/24/10,OTHER,2004,6,BUICK,RENDEZVOUS FWD,CXL,4D SUV CX,WHITE,AUTO,2,Covers,64740,AMERICAN,MEDIUM SUV,GM,5173,6223,8756,9997,5154,6302,8708,9982,NULL,NULL,5546,35004,AL,8200,0,3115
2859,0,2/24/10,OTHER,2006,4,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BLUE,AUTO,1,Alloy,93754,AMERICAN,MEDIUM SUV,CHRYSLER,11779,13373,15441,17162,9988,11867,13724,15595,NULL,NULL,5546,35004,AL,9000,0,2062
2860,0,3/3/10,OTHER,2005,5,PONTIAC,SUNFIRE,,2D COUPE SE,SILVER,AUTO,1,Alloy,79411,AMERICAN,COMPACT,GM,3669,4658,6636,7660,3459,4365,5887,7429,NULL,NULL,19638,35004,AL,5000,0,1155
2861,0,3/3/10,OTHER,2007,3,CHEVROLET,COBALT,LS,2D COUPE,YELLOW,AUTO,2,Covers,43317,AMERICAN,COMPACT,GM,5040,5860,8010,9085,5454,6632,8384,9744,NULL,NULL,19638,35004,AL,6800,0,623
2862,0,3/3/10,OTHER,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,1,Alloy,87749,AMERICAN,MEDIUM,CHRYSLER,5455,6561,8688,9859,4890,5923,8295,9420,NULL,NULL,19638,35004,AL,5900,0,1503
2863,1,3/3/10,OTHER,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,SILVER,AUTO,2,Covers,76383,AMERICAN,MEDIUM,GM,6576,7752,9837,11113,6323,7480,9027,10227,NULL,NULL,19638,35004,AL,6300,0,1038
2864,0,3/10/10,OTHER,2007,3,KIA,RONDO V6,EX,4D WAGON,SILVER,AUTO,1,Alloy,66489,OTHER ASIAN,CROSSOVER,OTHER,7334,8336,11323,11970,8435,9862,11837,12922,NULL,NULL,5546,35004,AL,7500,0,728
2865,0,3/10/10,OTHER,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING TURBO,GOLD,AUTO,1,Alloy,61783,AMERICAN,MEDIUM,CHRYSLER,4142,4617,7303,7677,3730,4836,6730,7971,NULL,NULL,5546,35004,AL,4900,0,1313
