RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
69583,1,2/25/09,ADESA,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,WHITE,AUTO,NULL,NULL,79869,AMERICAN,MEDIUM SUV,FORD,6554,7994,7578,9134,6727,7966,7765,9103,NULL,NULL,20234,85226,AZ,6735,0,1155
69584,0,2/25/09,ADESA,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,SILVER,AUTO,2,Covers,72975,AMERICAN,MEDIUM,GM,5447,6688,6383,7723,5761,7039,6722,8102,NULL,NULL,20234,85226,AZ,5330,0,1038
69585,0,2/25/09,ADESA,2003,6,GMC,YUKON 4WD V8 5.3L V8,SLE,4D UTILITY 5.3L SLE,GREY,AUTO,1,Alloy,73686,AMERICAN,LARGE SUV,GM,8881,10542,10091,11885,3115,3835,3864,4642,NULL,NULL,21053,85226,AZ,10205,0,1923
69586,0,2/25/09,ADESA,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,RED,AUTO,2,Covers,75121,AMERICAN,VAN,GM,7734,9565,8853,10830,8050,9632,9194,10903,NULL,NULL,21053,85226,AZ,5075,0,2091
69587,0,3/4/09,ADESA,2006,3,FORD,FREESTAR FWD V6 4.2L,SEL,PASSENGER 3.9L SEL,GOLD,AUTO,1,Alloy,75525,AMERICAN,VAN,FORD,7981,9440,9119,10695,8890,10790,10101,12153,NULL,NULL,21053,85226,AZ,5935,0,1506
69588,0,3/4/09,ADESA,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,48332,AMERICAN,LARGE,FORD,6679,7986,7713,9125,6476,7615,7494,8724,NULL,NULL,20234,85226,AZ,7440,0,1046
69589,0,3/4/09,ADESA,2006,3,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.3L,GREY,AUTO,2,Covers,83175,AMERICAN,LARGE TRUCK,GM,9000,10746,10220,12106,9000,10746,10220,12106,NULL,NULL,20234,85226,AZ,6685,0,1373
69590,0,3/4/09,ADESA,2005,4,NISSAN,SENTRA 1.8L I4 EFI,Bas,4D SEDAN 1.8,RED,AUTO,1,Alloy,50896,TOP LINE ASIAN,COMPACT,OTHER,5320,6370,6246,7380,4772,5821,5654,6787,NULL,NULL,21053,85226,AZ,6285,0,505
69591,0,3/4/09,ADESA,2003,6,HYUNDAI,SANTA FE 2WD V6 2.7L,GLS,4D CUV 2.7L GLS,GOLD,AUTO,1,Alloy,59015,OTHER ASIAN,MEDIUM SUV,OTHER,4386,5342,5237,6269,4335,5186,5182,6101,NULL,NULL,21053,85226,AZ,6835,0,888
69592,0,3/4/09,ADESA,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L,GREY,AUTO,1,Alloy,73305,AMERICAN,LARGE TRUCK,CHRYSLER,4354,6060,5202,7045,4248,5954,5088,6930,NULL,NULL,21053,85226,AZ,6235,0,569
69593,1,3/4/09,ADESA,2006,3,CHRYSLER,300 3.5L V6 MPI / SM,Lim,4D SEDAN,BEIGE,AUTO,NULL,NULL,72303,AMERICAN,SPECIALTY,CHRYSLER,10127,11685,11437,13120,10292,11787,11615,13230,NULL,NULL,20234,85226,AZ,9205,0,1389
69594,0,3/4/09,ADESA,2003,6,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,RED,AUTO,1,Alloy,58957,AMERICAN,MEDIUM,GM,3080,4246,3826,5086,NULL,NULL,NULL,NULL,NULL,NULL,21053,85226,AZ,4975,0,1469
69595,1,3/4/09,ADESA,2005,4,FORD,EXPLORER 2WD V8 4.6L,XLT,4D SUV 4.6L XLT,SILVER,AUTO,NULL,NULL,89506,AMERICAN,MEDIUM SUV,FORD,6784,8362,7827,9531,6897,8737,7949,9936,NULL,NULL,20234,85226,AZ,7585,0,1893
69596,1,3/4/09,ADESA,2003,6,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.3L LS,WHITE,AUTO,NULL,NULL,76852,AMERICAN,LARGE TRUCK,GM,4853,5645,5741,6597,4995,5938,5895,6913,NULL,NULL,21053,85226,AZ,6635,0,1572
69597,0,3/4/09,ADESA,2004,5,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,WHITE,AUTO,1,Alloy,59744,TOP LINE ASIAN,MEDIUM SUV,OTHER,7138,8556,8209,9740,7549,8622,8653,9812,NULL,NULL,21053,85226,AZ,7385,0,505
69598,0,3/4/09,ADESA,2004,5,CHRYSLER,PT CRUISER 2.4L I-4,Tou,4D SEDAN TOURING TURBO,BLUE,AUTO,2,Covers,70990,AMERICAN,MEDIUM,CHRYSLER,4714,5826,5591,6792,4221,4968,5059,5865,NULL,NULL,20234,85226,AZ,5635,0,1506
69599,0,3/4/09,ADESA,2002,7,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L XLT,BEIGE,AUTO,2,Covers,76812,AMERICAN,MEDIUM SUV,FORD,4225,5224,5063,6142,4212,5208,5049,6125,NULL,NULL,20234,85226,AZ,5935,0,1455
69600,0,3/4/09,ADESA,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L,GREY,AUTO,1,Alloy,68945,AMERICAN,MEDIUM SUV,GM,10034,11917,11337,13370,10211,11912,11528,13365,NULL,NULL,21053,85226,AZ,8795,0,1703
69601,0,3/4/09,ADESA,2005,4,TOYOTA,CAMRY 4C 2.4L I-4 SF,Bas,4D SEDAN,BLACK,AUTO,2,Covers,79538,TOP LINE ASIAN,MEDIUM,OTHER,8316,9533,9481,10796,1834,2427,2481,3121,NULL,NULL,20234,85226,AZ,9705,0,569
69602,0,3/4/09,ADESA,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,SILVER,AUTO,2,Covers,64195,AMERICAN,LARGE,GM,4937,6079,5832,7065,4459,5461,5316,6398,NULL,NULL,21053,85226,AZ,7285,0,1703
69603,0,3/4/09,ADESA,2007,2,CHEVROLET,COBALT 2.2L I4 MPI /,LS,4D SEDAN LS,NOT AVAIL,AUTO,2,Covers,55070,AMERICAN,COMPACT,GM,6802,7516,7846,8617,6295,7081,7299,8147,NULL,NULL,20234,85226,AZ,5175,0,671
69604,0,3/4/09,ADESA,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,LS,2D COUPE,RED,AUTO,1,Alloy,72312,AMERICAN,COMPACT,GM,4971,5999,5869,6979,5023,6100,5925,7088,NULL,NULL,21053,85226,AZ,5175,0,803
69605,0,3/4/09,ADESA,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,64012,AMERICAN,LARGE,GM,7150,8483,8222,9662,7347,8811,8435,10016,NULL,NULL,20234,85226,AZ,7485,0,1703
69606,0,3/4/09,ADESA,2005,4,SUZUKI,FORENZA 2.0L I4 EFI,S,4D SEDAN,SILVER,AUTO,3,Special,58086,OTHER ASIAN,MEDIUM,OTHER,3805,4687,4609,5562,3637,4396,4428,5248,NULL,NULL,20234,85226,AZ,5230,0,505
69607,0,3/4/09,ADESA,2002,7,LEXUS,ES300 3.0L V6 EFI,,4D SEDAN,SILVER,AUTO,1,Alloy,80561,OTHER ASIAN,SPECIALTY,OTHER,8108,9323,9257,10569,8400,9498,9572,10758,NULL,NULL,20234,85226,AZ,8895,0,1413
69608,0,5/20/09,ADESA,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,BLUE,AUTO,1,Alloy,75492,AMERICAN,MEDIUM,GM,5571,7127,6517,8197,5219,6912,6137,7965,NULL,NULL,21053,85226,AZ,5635,0,1272
69609,0,5/20/09,ADESA,2006,3,GMC,ENVOY 2WD 6C 4.2L I6,SLE,4D UTILITY 4.2L,SILVER,AUTO,1,Alloy,77340,AMERICAN,MEDIUM SUV,GM,8838,9688,10045,10963,9430,11363,10684,12772,NULL,NULL,20234,85226,AZ,8945,0,1155
69610,0,5/20/09,ADESA,2007,2,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 3.7L,RED,AUTO,2,Covers,64954,AMERICAN,LARGE TRUCK,CHRYSLER,12050,14044,13514,15668,12050,14044,13514,15668,NULL,NULL,21053,85226,AZ,9945,0,533
69611,1,5/20/09,ADESA,2005,4,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,67357,OTHER ASIAN,MEDIUM,OTHER,0,0,0,0,0,0,0,0,NULL,NULL,21053,85226,AZ,5430,0,728
69612,0,5/20/09,ADESA,2007,2,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,SILVER,AUTO,2,Covers,61861,AMERICAN,CROSSOVER,CHRYSLER,9931,11865,11225,13314,9770,11740,11052,13179,NULL,NULL,20234,85226,AZ,8945,0,1215
69613,0,5/20/09,ADESA,2005,4,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,GOLD,AUTO,1,Alloy,59810,AMERICAN,LARGE,GM,4420,5863,5274,6832,4420,5863,5274,6832,NULL,NULL,21053,85226,AZ,6435,0,1500
69614,0,5/20/09,ADESA,2005,4,CHEVROLET,EQUINOX AWD V6 3.4L,LS,4D SUV LS,GREY,AUTO,2,Covers,78084,AMERICAN,MEDIUM SUV,GM,8175,10020,9329,11322,7807,9694,8932,10970,NULL,NULL,20234,85226,AZ,7495,0,1506
69615,0,5/20/09,ADESA,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,75601,AMERICAN,LARGE,GM,7644,8892,8756,10103,7937,9209,9072,10446,NULL,NULL,21053,85226,AZ,7740,0,1974
69616,0,5/20/09,ADESA,2003,6,FORD,FOCUS 2.0L I4 SPI,SE,4D SEDAN SE,RED,MANUAL,1,Alloy,57211,AMERICAN,COMPACT,FORD,2774,3744,3496,4544,2774,3744,3496,4544,NULL,NULL,20234,85226,AZ,3180,0,1220
69617,0,5/20/09,ADESA,2005,4,TOYOTA,CAMRY 4C 2.4L I4 SFI,Bas,4D SEDAN,RED,AUTO,2,Covers,59488,TOP LINE ASIAN,MEDIUM,OTHER,8018,9198,9159,10434,8474,9809,9652,11094,NULL,NULL,21053,85226,AZ,9145,0,505
69618,0,5/20/09,ADESA,2005,4,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L EDGE,SILVER,AUTO,2,Covers,67082,AMERICAN,SMALL TRUCK,FORD,3664,4687,4457,5562,3664,4687,4457,5562,NULL,NULL,835,85226,AZ,4130,0,533
69619,0,5/20/09,ADESA,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,BLUE,AUTO,1,Alloy,75846,AMERICAN,LARGE,FORD,9558,12352,10823,13840,9719,12515,10997,14016,NULL,NULL,21053,85226,AZ,7705,0,1506
69620,1,5/20/09,ADESA,2003,6,BUICK,CENTURY V6 3.1L V6 S,Cus,4D SEDAN CUSTOM,BEIGE,AUTO,2,Covers,49242,AMERICAN,MEDIUM,GM,2961,4098,3698,4926,2961,4098,3698,4926,NULL,NULL,20234,85226,AZ,5935,0,1628
69621,0,5/20/09,ADESA,2006,3,NISSAN,ALTIMA 2.5L I4 MPI /,Bas,4D SEDAN S,BLACK,AUTO,2,Covers,65460,TOP LINE ASIAN,MEDIUM,OTHER,9135,10827,10366,12193,10554,12686,11898,14201,NULL,NULL,20234,85226,AZ,9145,0,630
69622,0,5/20/09,ADESA,2007,2,FORD,FREESTYLE FWD V6 3.0,SEL,4D CUV 3.0L SEL,GOLD,AUTO,1,Alloy,74634,AMERICAN,CROSSOVER,FORD,11412,14485,12825,16144,13081,15894,14627,17666,NULL,NULL,20234,85226,AZ,8005,0,1506
69623,0,5/20/09,ADESA,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,SILVER,AUTO,3,Special,73416,AMERICAN,LARGE,GM,4573,5967,5439,6944,4573,5967,5439,6944,NULL,NULL,21053,85226,AZ,5635,0,1974
69624,0,5/20/09,ADESA,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,70188,AMERICAN,LARGE,FORD,9558,12352,10823,13840,9719,12515,10997,14016,NULL,NULL,20234,85226,AZ,7805,0,1506
69625,0,5/20/09,ADESA,2006,3,FORD,FUSION V6 3.0L V6 EF,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,86145,AMERICAN,MEDIUM,FORD,10992,12610,12371,14119,10992,12610,12371,14119,NULL,NULL,835,85226,AZ,6495,0,1373
69626,0,5/20/09,ADESA,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,BLUE,AUTO,1,Alloy,71823,AMERICAN,LARGE,FORD,6266,7716,7267,8833,6847,8719,7895,9917,NULL,NULL,20234,85226,AZ,7740,0,1506
69627,0,5/20/09,ADESA,2004,5,FORD,MUSTANG V6 3.9L V6 E,Bas,2D COUPE,SILVER,MANUAL,1,Alloy,34157,AMERICAN,SPORTS,FORD,5443,6790,6378,7833,5879,7201,6849,8277,NULL,NULL,21053,85226,AZ,6335,0,582
69628,1,5/20/09,ADESA,2004,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L SE,BLUE,AUTO,2,Covers,68190,AMERICAN,VAN,CHRYSLER,3662,5093,4455,6000,3662,5093,4455,6000,NULL,NULL,21053,85226,AZ,5735,0,1411
69629,0,5/20/09,ADESA,2006,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,59940,AMERICAN,MEDIUM,GM,7386,8676,8477,9870,7386,8676,8477,9870,NULL,NULL,21053,85226,AZ,7195,0,1003
69630,1,5/20/09,ADESA,2005,4,TOYOTA,CAMRY 4C 2.4L I4 SFI,Bas,4D SEDAN,SILVER,AUTO,2,Covers,85607,TOP LINE ASIAN,MEDIUM,OTHER,8018,9198,9159,10434,8018,9198,9159,10434,NULL,NULL,21053,85226,AZ,8645,0,594
69631,0,5/20/09,ADESA,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,87473,AMERICAN,VAN,CHRYSLER,3554,4694,4338,5570,3554,4694,4338,5570,NULL,NULL,21053,85226,AZ,5430,0,1763
69632,0,5/27/09,ADESA,2002,7,CHEVROLET,TRAILBLAZER EXT 4WD,LT,4D SUV 4.2L LT,GREEN,AUTO,1,Alloy,84979,AMERICAN,MEDIUM SUV,GM,5469,6745,6407,7785,5469,6745,6407,7785,NULL,NULL,20234,85226,AZ,7035,0,2452
69633,0,5/27/09,ADESA,2003,6,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,RED,AUTO,1,Alloy,69532,AMERICAN,MEDIUM SUV,GM,6735,8744,7774,9944,5952,8127,6928,9277,NULL,NULL,20234,85226,AZ,7540,0,1320
69634,0,5/27/09,ADESA,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,2,Covers,70268,AMERICAN,LARGE,GM,5500,6920,6440,7974,5500,6920,6440,7974,NULL,NULL,20234,85226,AZ,6195,0,1974
69635,0,5/27/09,ADESA,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,73966,AMERICAN,MEDIUM SUV,GM,6568,8072,7593,9218,6554,7751,7578,8871,NULL,NULL,20234,85226,AZ,8440,0,1155
69636,0,5/27/09,ADESA,2007,2,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,RED,AUTO,2,Covers,89822,AMERICAN,CROSSOVER,CHRYSLER,9931,11865,11225,13314,9931,11865,11225,13314,NULL,NULL,20234,85226,AZ,7195,0,1503
69637,1,5/27/09,ADESA,2004,5,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L LX,WHITE,AUTO,2,Covers,89121,AMERICAN,VAN,FORD,4041,5420,4864,6354,4041,5420,4864,6354,NULL,NULL,21053,85226,AZ,4530,0,1633
69638,0,5/27/09,ADESA,2004,5,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 4.2L LS,GREY,AUTO,1,Alloy,60562,AMERICAN,MEDIUM SUV,GM,6921,8307,7975,9472,6796,8365,7840,9534,NULL,NULL,20234,85226,AZ,9545,0,1020
69639,0,5/27/09,ADESA,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,2,Covers,52610,AMERICAN,MEDIUM,CHRYSLER,5443,6528,6378,7550,5620,6675,6570,7709,NULL,NULL,20234,85226,AZ,5635,0,1086
69640,0,5/27/09,ADESA,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2,Covers,73562,AMERICAN,VAN,CHRYSLER,4856,6312,5744,7317,4856,6312,5744,7317,NULL,NULL,21053,85226,AZ,5585,0,1623
69641,0,5/27/09,ADESA,2005,4,MITSUBISHI,ENDEAVOR FWD 3.8L V6,LS,4D SPORT UTILITY LS,GREY,AUTO,1,Alloy,57729,OTHER ASIAN,MEDIUM SUV,OTHER,7444,8832,8540,10039,7444,8832,8540,10039,NULL,NULL,20234,85226,AZ,7940,0,505
69642,0,5/27/09,ADESA,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,57897,AMERICAN,MEDIUM,GM,6492,7747,7511,8867,6286,7907,7289,9040,NULL,NULL,21053,85226,AZ,6495,0,837
69643,0,5/27/09,ADESA,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LT,4D SEDAN LS,RED,AUTO,2,Covers,68090,AMERICAN,COMPACT,GM,6284,7104,7287,8172,6284,7104,7287,8172,NULL,NULL,20234,85226,AZ,6195,0,728
69644,0,5/27/09,ADESA,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,GREY,AUTO,2,Covers,67337,AMERICAN,LARGE,GM,7546,9088,8650,10315,7534,9062,8637,10287,NULL,NULL,21053,85226,AZ,7640,0,1703
69645,0,5/27/09,ADESA,2005,4,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,GREY,AUTO,1,Alloy,84842,AMERICAN,MEDIUM SUV,GM,9302,11313,10546,12718,9695,12348,10971,13836,NULL,NULL,21053,85226,AZ,8340,0,2152
69646,0,5/27/09,ADESA,2008,1,CHEVROLET,IMPALA V6 3.5L V6 SF,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,1,Alloy,79150,AMERICAN,LARGE,GM,9281,10449,10523,11785,9281,10449,10523,11785,NULL,NULL,20234,85226,AZ,7705,0,1974
69647,0,5/27/09,ADESA,2001,8,TOYOTA,HIGHLANDER 4WD V6 3.,Bas,4D SPORT UTILITY,GOLD,AUTO,1,Alloy,76183,TOP LINE ASIAN,MEDIUM SUV,OTHER,7233,8235,8312,9394,8355,9426,9523,10680,NULL,NULL,20234,85226,AZ,7905,0,986
69648,0,5/27/09,ADESA,2005,4,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT,SILVER,AUTO,1,Alloy,33577,AMERICAN,CROSSOVER,CHRYSLER,6952,8321,8008,9487,6952,8321,8008,9487,NULL,NULL,20234,85226,AZ,8905,0,882
69649,0,5/27/09,ADESA,2003,6,FORD,EXPEDITION 4WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,BLUE,AUTO,1,Alloy,92018,AMERICAN,LARGE SUV,FORD,8734,10592,9933,11939,8802,10660,10006,12013,NULL,NULL,21053,85226,AZ,9315,0,1930
69650,0,5/27/09,ADESA,2007,2,FORD,FREESTYLE FWD V6 3.0,SEL,4D CUV 3.0L SEL,GREEN,AUTO,1,Alloy,80670,AMERICAN,CROSSOVER,FORD,11412,14485,12825,16144,11105,14017,12493,15638,NULL,NULL,21053,85226,AZ,6995,0,1633
69651,0,5/27/09,ADESA,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,70662,AMERICAN,LARGE,GM,6892,8438,7943,9613,6892,8438,7943,9613,NULL,NULL,20234,85226,AZ,6895,0,1974
69652,1,5/27/09,ADESA,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,BLUE,AUTO,2,Covers,79761,AMERICAN,MEDIUM,CHRYSLER,2910,3728,3643,4526,2910,3728,3643,4526,NULL,NULL,21053,85226,AZ,4130,0,1689
69653,0,5/27/09,ADESA,2004,5,MERCURY,MONTEREY 4.2L V6 SPI,Bas,4D WAGON,BLUE,AUTO,1,Alloy,73918,AMERICAN,VAN,FORD,4835,6181,5722,7175,4835,6181,5722,7175,NULL,NULL,21053,85226,AZ,5935,0,1506
69654,0,5/27/09,ADESA,2005,4,NISSAN,ALTIMA MFI I-4 2.5L,S,4D SEDAN S,BLUE,AUTO,2,Covers,76687,TOP LINE ASIAN,MEDIUM,OTHER,6579,8438,7605,9613,6391,8178,7402,9332,NULL,NULL,21053,85226,AZ,7940,0,686
69655,0,5/27/09,ADESA,2007,2,MERCURY,MONTEGO 3.0L V6 EFI,Bas,4D SEDAN LUXURY,RED,AUTO,1,Alloy,69097,AMERICAN,LARGE,FORD,12767,13989,14288,15608,12767,13989,14288,15608,NULL,NULL,21053,85226,AZ,7395,0,1313
69656,0,5/27/09,ADESA,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GREEN,AUTO,2,Covers,69309,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6403,7463,7415,8560,NULL,NULL,21053,85226,AZ,6495,0,923
69657,0,5/27/09,ADESA,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE FFV,GOLD,AUTO,2,Covers,76452,AMERICAN,MEDIUM,FORD,4321,5665,5167,6618,4321,5665,5167,6618,NULL,NULL,20234,85226,AZ,4130,0,920
69658,1,5/27/09,ADESA,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN,BLACK,AUTO,2,Covers,73680,AMERICAN,LARGE,GM,3397,4594,4169,5462,3397,4594,4169,5462,NULL,NULL,21053,85226,AZ,5785,0,1974
69659,0,5/27/09,ADESA,2005,4,MERCURY,MARINER 4WD V6 3.0L,Bas,4D SUV 3.0L,BROWN,AUTO,1,Alloy,87617,AMERICAN,SMALL SUV,FORD,7520,9874,8622,11164,7187,10190,8262,11505,NULL,NULL,20234,85226,AZ,7195,0,1503
69660,1,5/27/09,ADESA,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,79154,AMERICAN,MEDIUM,GM,6935,8681,7990,9875,6935,8681,7990,9875,NULL,NULL,21053,85226,AZ,6135,0,1272
69661,0,5/27/09,ADESA,2006,3,CHRYSLER,PACIFICA AWD 3.5L V6,Bas,4D SPORT,SILVER,AUTO,1,Alloy,56138,AMERICAN,CROSSOVER,CHRYSLER,8500,10607,9680,11956,8500,10607,9680,11956,NULL,NULL,20234,85226,AZ,8745,0,1417
69662,0,5/27/09,ADESA,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,2,Covers,81855,AMERICAN,LARGE,GM,7644,8892,8756,10103,7644,8892,8756,10103,NULL,NULL,20234,85226,AZ,6695,0,2152
69663,0,6/3/09,ADESA,2006,3,PONTIAC,TORRENT FWD V6 3.4L,,4D WAGON,BLUE,AUTO,1,Alloy,42533,AMERICAN,MEDIUM SUV,GM,9620,11162,10890,12555,9977,11603,11275,13031,NULL,NULL,835,85226,AZ,8525,0,975
69664,0,6/3/09,ADESA,2003,6,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,GREY,AUTO,1,Alloy,83850,AMERICAN,LARGE SUV,FORD,7188,8484,8263,9663,7188,8484,8263,9663,NULL,NULL,20234,85226,AZ,9065,0,1413
69665,0,6/3/09,ADESA,2006,3,HYUNDAI,ELANTRA MFI I-4 2.0L,GLS,4D SEDAN,GOLD,AUTO,2,Covers,78553,OTHER ASIAN,MEDIUM,OTHER,5302,6660,6226,7693,5272,6647,6194,7679,NULL,NULL,20234,85226,AZ,5500,0,569
69666,0,6/3/09,ADESA,2005,4,SATURN,ION 2.2L I4 EFI,1,4D SEDAN LEVEL 1,BLACK,MANUAL,2,Covers,71719,AMERICAN,MEDIUM,GM,3894,4969,4706,5867,4730,5972,5608,6950,NULL,NULL,835,85226,AZ,4650,0,803
69667,0,6/3/09,ADESA,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,57009,AMERICAN,COMPACT,GM,4824,5901,5710,6873,4824,5901,5710,6873,NULL,NULL,20234,85226,AZ,5905,0,671
69668,0,6/3/09,ADESA,2007,2,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GREY,AUTO,1,Alloy,75731,AMERICAN,LARGE,GM,7788,9264,8911,10505,7788,9264,8911,10505,NULL,NULL,21053,85226,AZ,7660,0,1974
69669,0,6/3/09,ADESA,2005,4,FORD,F150 PICKUP 2WD V8 4,STX,REG CAB 4.6L STX,WHITE,AUTO,2,Covers,85587,AMERICAN,LARGE TRUCK,FORD,0,0,0,0,0,0,0,0,NULL,NULL,20234,85226,AZ,5955,0,853
69670,0,6/3/09,ADESA,2005,4,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,BLUE,AUTO,1,Alloy,63320,AMERICAN,LARGE,GM,4420,5863,5274,6832,4689,6221,5564,7219,NULL,NULL,835,85226,AZ,6105,0,1703
69671,0,6/3/09,ADESA,2004,5,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,BLUE,AUTO,2,Covers,75007,AMERICAN,SMALL SUV,CHRYSLER,5726,7225,6684,8303,5726,7225,6684,8303,NULL,NULL,20234,85226,AZ,5955,0,686
69672,0,6/3/09,ADESA,2003,6,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,RED,AUTO,1,Alloy,83703,AMERICAN,LARGE TRUCK,GM,8752,10623,9952,11973,8752,10623,9952,11973,NULL,NULL,20234,85226,AZ,10670,0,1673
69673,0,6/3/09,ADESA,2006,3,CHEVROLET,EQUINOX AWD V6 3.4L,LS,4D SUV LS,WHITE,AUTO,1,Alloy,72767,AMERICAN,MEDIUM SUV,GM,8918,11003,10131,12383,10463,12603,11800,14111,NULL,NULL,20234,85226,AZ,8160,0,1506
69674,1,6/3/09,ADESA,2006,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,WHITE,AUTO,2,Covers,66936,AMERICAN,VAN,CHRYSLER,9173,11162,10407,12555,9173,11162,10407,12555,NULL,NULL,21053,85226,AZ,6455,0,1411
69675,0,6/3/09,ADESA,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,GREEN,AUTO,1,Alloy,79702,AMERICAN,MEDIUM SUV,GM,9131,10801,10361,12165,9350,11252,10598,12652,NULL,NULL,21053,85226,AZ,7615,0,1974
